name,source,entity_id,entity_type,country
"DEGTYAREV, Mikhail Vladimirovich",SDN,41044,individual,Russia
"KONOVALOV, Valentin Olegovich",SDN,41045,individual,Russia
FEDERAL STATE UNITARY ENTERPRISE FEDERAL CENTER OF DUAL TECHNOLOGIES SOYUZ,SDN,41046,,Russia
"MALKOV, Pavel Viktorovich",SDN,41047,individual,Russia
"MILEKHIN, Yuriy Mikhailovich",SDN,41048,individual,Russia
"BUSARGIN, Roman Viktorovich",SDN,41049,individual,Russia
"KLYCHKOV, Andrey Evgenyevich",SDN,41050,individual,Russia
"MAZUR, Vladimir Vladimirovich",SDN,41051,individual,Russia
"MAKHONIN, Dmitriy Nikolayevich",SDN,41052,individual,Russia
"EVRAEV, Mikhail Yakovlevich",SDN,41053,individual,Russia
JOINT STOCK COMPANY ARGUS HOLDING,SDN,41054,,Russia
"SUROVIKINA, Anna Borisovna",SDN,41055,individual,Russia
JOINT STOCK COMPANY ARGUS SFK,SDN,41056,,Russia
LIMITED LIABILITY COMPANY ISKUSSTVO KRASOTY,SDN,41057,,Russia
LIMITED LIABILITY COMPANY RUDNIY,SDN,41058,,Russia
"BRECHALOV, Aleksandr Vladimirovich",SDN,41059,individual,Russia
"RUSSKIKH, Aleksey Yurevich",SDN,41061,individual,Russia
"KHOVALYG, Vladislav Tovarishchtayovich",SDN,41062,individual,Russia
"KOZHEMYAKO, Oleg Nikolayevich",SDN,41064,individual,Russia
LIMITED LIABILITY COMPANY ASTRAKOM,SDN,41065,,Russia
CLOSED JOINT STOCK COMPANY NORSI TRANS,SDN,41066,,Russia
"VEDERNIKOV, Mikhail Yuryevich",SDN,41067,individual,Russia
CLOSED JOINT STOCK COMPANY RSK TECHNOLOGIES,SDN,41068,,Russia
"LIMARENKO, Valeriy Igorevich",SDN,41069,individual,Russia
"OVCHINNIKOV, Sergei Anatolyevich",SDN,41070,individual,Russia
"MOSKOVSKY, Alexander Aleksandrovich",SDN,41071,individual,Russia
"OSIPOV, Aleksandr Mikhaylovich",SDN,41072,individual,Russia
"KHOROKHORDIN, Oleg Leonidovich",SDN,41073,individual,Russia
LLC TITAN-AVANGARD,SDN,41074,,Russia
"RUDENYA, Igor Mikhaylovich",SDN,41075,individual,Russia
"KUMPILOV, Murat Karalbiyevich",SDN,41076,individual,Russia
"SHMELEV, Alexey Borisovich",SDN,41077,individual,Russia
BOTLIKH RADIO PLANT LIMITED LIABILITY COMPANY,SDN,41078,,Russia
POLA RAIZ OOO,SDN,41079,,Russia
"KOMAROVA, Natalya Vladimirovna",SDN,41080,individual,Russia
"SITNIKOV, Sergey Konstantinovich",SDN,41081,individual,Russia
LIMITED LIABILITY COMPANY RSK LABS,SDN,41082,,Russia
STATE UNITARY ENTERPRISE STATE GRAIN OPERATOR,SDN,41083,,Ukraine
"BUSEL, Nikita Petrovich",SDN,41084,individual,Ukraine
POLA DUDINKA,SDN,41085,vessel,
POLA SEVASTIANA,SDN,41086,vessel,
POLA MAKARIA,SDN,41087,vessel,
POLA FILOFEIA,SDN,41088,vessel,
POLA SOFIA,SDN,41089,vessel,
POLA FEODOSIA,SDN,41090,vessel,
POLA FIVA,SDN,41091,vessel,
POLA ANATOLIA,SDN,41092,vessel,
POLA ANFISA,SDN,41093,vessel,
POLA GALI,SDN,41094,vessel,
PUBLIC JOINT STOCK COMPANY ZAVOD TULA,SDN,41095,,Russia
OOO TAIMYRNEFTEGAZ-PORT,SDN,41096,,Russia
KAZANSKII OPTIKO-MEKHANICHESKII ZAVOD AO,SDN,41097,,Russia
JOINT STOCK COMPANY ENIKS,SDN,41098,,Russia
POLA MIROPIA,SDN,41099,vessel,
ASTROL-1,SDN,41100,vessel,
"KONDRATYEV, Veniamin Ivanovich",SDN,41102,individual,Russia
"SHUMKOV, Vadim Mikhailovich",SDN,41103,individual,Russia
"NOSOV, Sergey Konstantinovich",SDN,41104,individual,Russia
"MELNICHENKO, Oleg Vladimirovich",SDN,41105,individual,Russia
"ZDUNOV, Artem Alekseyevich",SDN,41106,individual,Russia
"CHIBIS, Andrey Vladimirovich",SDN,41107,individual,Russia
"BEZDUDNIY, Yuriy Vasilevich",SDN,41108,individual,Russia
"NIKITIN, Gleb Sergeyevich",SDN,41109,individual,Russia
"BURKOV, Aleksandr Leonidovich",SDN,41110,individual,Russia
LIMITED LIABILITY COMPANY CITADEL,SDN,41111,,Russia
"CHEREPENNIKOV, Anton Andreyevich",SDN,41112,individual,Russia
LIMITED LIABILITY COMPANY HOLDING INTELLIGENT COMPUTER SYSTEMS,SDN,41113,,Russia
LIMITED LIABILITY COMPANY OSNOVA LAB,SDN,41114,,Russia
LIMITED LIABILITY COMPANY MALVIN SYSTEMS,SDN,41115,,Russia
LIMITED LIABILITY COMPANY MFI SOFT,SDN,41116,,Russia
LIMITED LIABILITY COMPANY TEKHARGOS,SDN,41117,,Russia
LIMITED LIABILITY COMPANY SIGNATEK,SDN,41118,,Russia
LIMITED LIABILITY COMPANY BASTION,SDN,41119,,Russia
LIMITED LIABILITY COMPANY ADM SYSTEMS,SDN,41120,,Russia
LIMITED LIABILITY COMPANY GARDA TECHNOLOGIES,SDN,41121,,Russia
LIMITED LIABILITY COMPANY SCIENTIFIC AND PRODUCTION COMPANY TEKHINKOM,SDN,41122,,Russia
"HANGZHOU FUYANG KOTO MACHINERY CO., LTD",SDN,41123,,China
KNS GROUP OOO,SDN,41125,,Russia
JSC SCIENTIFIC AND PRODUCTION COMPANY KRYPTONIT,SDN,41126,,Russia
"GUILIN ALPHA RUBBER & PLASTICS TECHNOLOGY CO., LTD",SDN,41127,,China
"S&C TRADE PTY CO., LTD",SDN,41129,,China
"YUAN, Yun Xia",SDN,41130,individual,China
POLA PELAGIA,SDN,41131,vessel,
ALEKSANDR SOKOLOV,SDN,41132,vessel,
POLA ANASTASIA,SDN,41133,vessel,
"SHENZHEN CASPRO TECHNOLOGY CO., LTD",SDN,41134,,China
POLA MARIA,SDN,41135,vessel,
POLA YAROSLAVA,SDN,41136,vessel,
RAVEN INTERNATIONAL TRADE LIMITED,SDN,41137,,China
POLA VARVARA,SDN,41138,vessel,
POLA AGATA,SDN,41139,vessel,
POLA ALEXIA,SDN,41140,vessel,
POLA MARINA,SDN,41141,vessel,
"AVERYANOV, Yuriy Timofeyevich",SDN,41142,individual,Russia
"RAZINKIN, Anatoliy Vyacheslavovich",SDN,41143,individual,Russia
"STANKOVIC, Dragan",SDN,41156,individual,Bosnia and Herzegovina
GLOTREASURE COMPANY LIMITED,SDN,41157,,China
"SUKHODOLOV, Aleksei Borisovich",SDN,41159,individual,Russia
"PARDO ESPINO, Eduardo",SDN,41176,individual,Mexico
"BESTHINGS, S.A. DE C.V.",SDN,41177,,Mexico
"PRODUZIONI PECA, S. DE R.L. DE C.V.",SDN,41178,,Mexico
"RH LITMAN, S. DE R.L. DE C.V.",SDN,41179,,Mexico
"SERVICIOS ADMINISTRATIVOS DANTWOO, S.A. DE C.V.",SDN,41180,,Mexico
"SOCIEDAD SPA PENINSULA, S. DE R.L. DE C.V.",SDN,41181,,Mexico
"TARDENCILLA RODRIGUEZ, Nadia Camila",SDN,41182,individual,Nicaragua
"RODRIGUEZ MEJIA, Ernesto Leonel",SDN,41183,individual,Nicaragua
"SVIRIDENKO, Oleg Mikhailovich",SDN,41184,individual,Russia
"KOZLOV, Ilya Pavlovich",SDN,41185,individual,Russia
"MISHCHENKO, Diana Igorevna",SDN,41186,individual,Russia
"LATT, Tun Min",SDN,41187,individual,Burma
"SOE, Win Min",SDN,41188,individual,Burma
STAR SAPPHIRE GROUP PTE. LTD.,SDN,41189,,Singapore
STAR SAPPHIRE TRADING COMPANY LIMITED,SDN,41190,,Burma
"AMIRI, Mahdi",SDN,41196,individual,Iran
NAJI PAS COMPANY,SDN,41197,,Iran
"ASGHARIAN, Reza",SDN,41198,individual,Iran
"ROTHSCHUH ANDINO, Octavio Ernesto",SDN,41199,individual,Nicaragua
NAJI PARS AMIN INSTITUTE,SDN,41200,,Iran
"ABDOLLAHINEJAD, Bahram",SDN,41201,individual,Iran
ENTEBAGH GOSTAR SEPEHR COMPANY,SDN,41202,,Iran
"RAMEZANIAN SANI, Gholamreza",SDN,41203,individual,Iran
"SHAHSAVARI, Habib",SDN,41216,individual,Iran
"CHAHARMAHALI, Ali",SDN,41236,individual,Iran
"BAKHSHI, Dariush",SDN,41237,individual,Iran
"MOUSAVI, Sayyed Abdolrahim",SDN,41238,individual,Iran
"ROMAN FLORES, Luis Eduardo",SDN,41257,individual,Mexico
"SALAZAR BALLESTEROS, Joel Alexandro",SDN,41258,individual,Mexico
HULM AL SAHRA ELECTRIC DEVICES TRADING,SDN,41277,,United Arab Emirates
"SUZHOU XIAOLI PHARMATECH CO., LTD",SDN,41296,,China
"WANG, Hongfei",SDN,41297,individual,China
"YAO, Huatao",SDN,41298,individual,China
"WUHAN SHUOKANG BIOLOGICAL TECHNOLOGY CO., LTD",SDN,41299,,China
"WU, Yaqin",SDN,41300,individual,China
"GUO, Chunyan",SDN,41301,individual,China
ASIA SUN GROUP,SDN,41316,,Burma
"MEHMEDAGIC, Osman",SDN,41317,individual,Bosnia and Herzegovina
OPEN JOINT STOCK COMPANY MINSK AUTOMOBILE PLANT,SDN,41318,,Belarus
OPEN JOINT STOCK COMPANY BELARUSIAN AUTOMOBILE PLANT,SDN,41319,,Belarus
OPEN JOINT STOCK COMPANY BYELORUSSIAN STEEL WORKS MANAGEMENT COMPANY OF HOLDING BYELORUSSIAN METALLURGICAL COMPANY,SDN,41322,,Belarus
"MATVEEV, Mikhail Pavlovich",SDN,41336,individual,Russia
"NIKIFOROVICH, Sergei Olegovich",SDN,41337,individual,Belarus
"GUO, Ruiguang",SDN,41356,individual,China
"GUO, Yunnian",SDN,41357,individual,China
"YOULI TECHNOLOGY DEVELOPMENT CO., LTD.",SDN,41376,,China
"YASON GENERAL MACHINERY CO., LTD.",SDN,41379,,China
"YASON ELECTRONICS TECHNOLOGY CO., LIMITED",SDN,41380,,China
TDPMOLDS,SDN,41381,,China
"YANTAI YIXUN INTERNATIONAL TRADE CO., LTD.",SDN,41382,,China
"YANTAI MEI XUN TRADE CO., LTD.",SDN,41383,,China
"ZHAO, Dongdong",SDN,41384,individual,China
"PAN, Hao",SDN,41385,individual,China
EW-001PA,SDN,41416,aircraft,
"KORCHIK, Dmitry Aleksandrovich",SDN,41437,individual,Belarus
"IVANKOVICH, Valery Valerievich",SDN,41439,individual,Belarus
SEQUOIA TREUHAND TRUST REG,SDN,41476,,Liechtenstein
"OEHRI, Roland",SDN,41477,individual,Liechtenstein
AEROMOTUS UNMANNED AERIAL VEHICLES TRADING LLC,SDN,41478,,United Arab Emirates
"GIGER, Markus Jakob",SDN,41479,individual,Liechtenstein
"OSTROWSKY, Alexander",SDN,41480,individual,Switzerland
DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER,SDN,41481,,Iran
"PAIDAR, Amanallah",SDN,41482,individual,Iran
"FARAZAN INDUSTRIAL ENGINEERING, INC.",SDN,41483,,Iran
"BUKEY, Murat",SDN,41484,individual,Turkey
"KAZIKAEV, Valery Dzhekovich",SDN,41485,individual,Italy
OZONE HAVACILIK VE SAVUNMA SANAYI TICARET ANONIM SIRKETI,SDN,41486,,Turkey
KTH GROUP SPOL SRO,SDN,41487,,Slovakia
"STRESHINSKIY, Vladimir Yakovlevich",SDN,41488,individual,Russia
PLATIFINO LIMITED,SDN,41489,,"Man, Isle of"
"MAHMOUDI, Asghar",SDN,41490,individual,Iran
SELIN TECHNIC CO,SDN,41491,,Iran
"SERGHIDES, Demetrios",SDN,41492,individual,Cyprus
THE SISTER TRUST,SDN,41493,,Switzerland
"ISMAILOVA, Gulbakhor Burkhanovna",SDN,41494,individual,Uzbekistan
POMEROL CAPITAL SA,SDN,41495,,Switzerland
ALMENOR HOLDINGS LIMITED,SDN,41496,,Cyprus
KLARET AVIATION LIMITED,SDN,41497,,Cyprus
NAVIS MARINE LIMITED,SDN,41498,,Cayman Islands
OMNIA SERVICES CYPRUS LTD,SDN,41499,,Cyprus
HIGHTRAIL LTD,SDN,41500,,Cyprus
OMNIA ANTIBES,SDN,41501,,France
WINDFEL PROPERTIES LIMITED,SDN,41502,,Cyprus
SAVOLER DEVELOPMENT LIMITED,SDN,41503,,Cyprus
MIRAMONTE INVESTMENTS LIMITED,SDN,41504,,Cyprus
"ATTIKOURIS, Kyriakos",SDN,41505,individual,Cyprus
"GIANNAKOU, Kostas",SDN,41507,individual,Cyprus
"GEORGIOU, Marilena",SDN,41508,individual,Cyprus
SOMMEN SECRETARIAL SERVICES LIMITED,SDN,41509,,Cyprus
"HERNANDEZ SANCHEZ, Federico",SDN,41510,individual,Mexico
"VINER, Natan Adadievich",SDN,41511,individual,Russia
GKR UK OOO,SDN,41512,,Russia
GKR OOO,SDN,41513,,Russia
GKR NEDVIZHIMOST OOO,SDN,41514,,Russia
RODINA STROI GRUPP OOO,SDN,41515,,Russia
GRUPPA RODINA OOO,SDN,41516,,Russia
INVESTITSIONNAYA GRUPPA PARTNERY OOO,SDN,41517,,Russia
ASIA SUN TRADING CO. LTD.,SDN,41536,,Burma
CARGO LINK PETROLEUM LOGISTICS CO. LTD.,SDN,41537,,Burma
GENESIS MARKET,SDN,41556,,Russia
"GONZALEZ VILLEGAS, Ian Jassiel",SDN,41576,individual,Mexico
"GOMEZ ARIAS, Luis Lorenzo",SDN,41616,individual,Mexico
"ATLANTIC DIAMOND GROUP, S.A. DE C.V.",SDN,41618,,Mexico
"LELO DE LARREA VENTIMILLA, Horacio Edmundo",SDN,41636,individual,Mexico
"PADILLA ZARATE, Clemente",SDN,41656,individual,Mexico
"RIVAS SANCHEZ, Pedro",SDN,41657,individual,Mexico
"ASESORES Y PROMOTORES ACG, S.A. DE C.V.",SDN,41658,,Mexico
"BUSSINES CORPORATIVO T SERVICE INC, S.A. DE C.V.",SDN,41659,,Mexico
"CONSTRUCTORES B2, S.A. DE C.V.",SDN,41660,,Mexico
"CORPORATIVO BUSSINES MX INSIDER, S.A. DE C.V.",SDN,41661,,Mexico
"CORPORATIVO SOPORTE LEGAL RECOVERY, S.A. DE C.V.",SDN,41662,,Mexico
"NT INSURANCE CORPORATIVO, S.A. DE C.V.",SDN,41663,,Mexico
"RESGUARDO DE VALORES Y SERVICIOS INTEGRALES RSVI, S.A. DE C.V.",SDN,41664,,Mexico
"T SERVICE BUSSINES INC, S.A. DE C.V.",SDN,41665,,Mexico
"AL-ASSAD, Wassim",SDN,41676,individual,Syria
"ABU ZUREIK, Imad",SDN,41677,individual,Syria
"AL-ASSAD, Samer Kamal",SDN,41678,individual,Syria
"DAQQOU, Hassan Muhammad",SDN,41696,individual,Lebanon
"QADDOUR, Khalid",SDN,41697,individual,Syria
HASSAN DAQQOU TRADING,SDN,41698,,Lebanon
AL-ISRAA ESTABLISHMENT FOR IMPORT AND EXPORT,SDN,41699,,Lebanon
"ZAITAR, Noah",SDN,41700,individual,Syria
"WU, Yonghao",SDN,41716,individual,China
"RUBIO ZEA, Ana Gabriela",SDN,41717,individual,Guatemala
"MKRTYCHEV, Ashot",SDN,41736,individual,Slovakia
"SKOCH, Vladimir Nikitovich",SDN,41756,individual,Russia
"AL-URAYDI, Sami Mahmud Mohammed",SDN,41776,individual,Syria
"NASIRKHODJAEV, Shokhrukh Olimdjonovich",SDN,41796,individual,United Arab Emirates
"NARZIEVA, Nasiba Erkinovna",SDN,41797,individual,Uzbekistan
"NARZIEVA, Saodat Burxanovna",SDN,41798,individual,Uzbekistan
TABACALERA DEL ESTE S.A.,SDN,41836,,Paraguay
"EFENDIEV, Nazim Tofik Ogly",SDN,41856,individual,Russia
"KOCHAROV, Vakhtang Ernstovich",SDN,41857,individual,Russia
"VAKANAS, Antonis Kyriakou",SDN,41858,individual,Cyprus
"KOCHAROVA, Gulnoz Zunnurovna",SDN,41859,individual,Russia
"STRESHINSKAYA, Natalia Alexeevna",SDN,41860,individual,Russia
"KING-PAI TECHNOLOGY HK CO., LIMITED",SDN,41861,,China
"P.L. KAPITZA INSTITUTE FOR PHYSICAL PROBLEMS, RUSSIAN ACADEMY OF SCIENCES",SDN,41876,,Russia
"SUMILAB, S.A. DE C.V.",SDN,41896,,Mexico
"GUZMAN LOPEZ, Joaquin",SDN,41897,individual,Mexico
"PEREZ URIBE, Raymundo",SDN,41898,individual,Mexico
"PAEZ LOPEZ, Saul",SDN,41899,individual,Mexico
INTERNATIONAL INVESTMENT BANK,SDN,41917,,Hungary
JOINT STOCK COMPANY IIB CAPITAL,SDN,41918,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KHOLDINGOVAYA KOMPANIYA YUESEM,SDN,41919,,Russia
LEBEDINSKIY GORNO OBOGATITELNIY KOMBINAT JOINT STOCK COMPANY,SDN,41920,,Russia
STORM TECHNOLOGIES LIMITED LIABILITY COMPANY,SDN,41921,,Russia
USM CITY LIMITED LIABILITY COMPANY,SDN,41922,,Russia
"SKOCH, Varvara Andreevna",SDN,41923,individual,United Kingdom
DEXIAS INTERNATIONAL PRODUCTS AND TRADE LIMITED COMPANY,SDN,41936,,Turkey
LOGAID,SDN,41956,,Russia
PETERSBURG INTELLIGENT TRANSPORT LOGISTICS,SDN,41957,,Russia
LLC TESTKOMPLEKT,SDN,41958,,Russia
LLC T-KOMPONENT SP,SDN,41959,,Russia
LLC VEST-OST,SDN,41960,,Russia
BRAND SERVER OPTIONS,SDN,41962,,Russia
AKTSIONERNOE OBSHCHESTVO TESTPRIBOR,SDN,41963,,Russia
AKTSIONERNOE OBSHCHESTVO PROTON-ELEKTROTEKS,SDN,41964,,Russia
AKTSIONERNOE OBSHCHESTVO TORGOVYI DOM PROTON-ELEKTROTEKS,SDN,41965,,Russia
PHOENIX ELECTRONICS,SDN,41966,,Russia
AKTSIONERNOE OBSHCHESTVO PROTON,SDN,41976,,Russia
SIMMETRON ELEKTRONNYE KOMPONENTY,SDN,41977,,Russia
TORGOVYI DOM SIMMETRON ELEKTRONNYE KOMPONENTY,SDN,41978,,Russia
OOO TITAN-MICRO,SDN,41979,,Russia
PUBLICHNOE AKTSIONERNOE OBSCHESTVO ELECTROVIPRYAMITEL,SDN,41980,,Russia
NEOTEKHNIKA OOO,SDN,41981,,Russia
LLC MINATEKH,SDN,41982,,Russia
LLC EVROMIKROTEKH,SDN,41983,,Russia
LLC ELSITON KOMPONENT,SDN,41984,,Russia
ELITAN TRADE OOO,SDN,41985,,Russia
LIMITED LIABILITY COMPANY BSP GLOBAL,SDN,41986,,Russia
LIMITED LIABILITY COMPANY KVAZAR,SDN,41987,,Russia
LIMITED LIABILITY COMPANY SPETSVOLTAZH,SDN,41988,,Russia
ELMEC TRADE OU,SDN,41989,,Estonia
AK SYSTEMS,SDN,41991,,Russia
LLC SPETSELSERVIS,SDN,41993,,Russia
NPF-RADIOTEKHKOMPLEKT AO,SDN,41995,,Russia
KOMPONENTA AO,SDN,41996,,Russia
LLC ONELEK,SDN,41997,,Russia
LIMITED LIABILITY COMPANY FOREPOST TRADING,SDN,41998,,Russia
JOINT STOCK COMPANY COMPEL,SDN,41999,,Russia
MATRIKS ELEKTRONIKA,SDN,42000,,Russia
LLC TELLUR ELEKTRONIKS,SDN,42001,,Russia
SIBELKOM-LOGISTIK OOO,SDN,42002,,Russia
NAUCHNO-PROIZVODSTVENNOE PREDPRIYATIE GURAMI ELEKTRONIKS,SDN,42003,,Russia
TARGET ELECTRONICS,SDN,42004,,Russia
INELSO OOO,SDN,42005,,Russia
AVESTO OOO,SDN,42006,,Russia
PROISTOK OOO,SDN,42007,,Russia
MIKROSAN OOO,SDN,42008,,Russia
RSV-EKSPERT OOO,SDN,42009,,Russia
"EFIMOV, Anton Anatolyevich",SDN,42010,individual,Spain
ELFARO OU,SDN,42011,,Estonia
MIDAS RESSOURCES SARLU,SDN,42016,,Central African Republic
"FIROV, Alim Khazkhismelovich",SDN,42017,individual,Russia
DEXIAS LIMITED LIABILITY COMPANY,SDN,42018,,Russia
FEDOROVSKOE OOO,SDN,42019,,Russia
DIAMVILLE SAU,SDN,42020,,Central African Republic
YUESEM MARKIROVKA OOO,SDN,42021,,Russia
LIMITED LIABILITY COMPANY DM,SDN,42022,,Russia
INDUSTRIAL RESOURCES GENERAL TRADING,SDN,42023,,United Arab Emirates
UDOKAN COPPER LLC,SDN,42024,,Russia
USM CEMENT LLC,SDN,42025,,Russia
MEXPACKING SOLUTIONS,SDN,42026,,Mexico
"MARTINEZ TREVIZO, Mario Ernesto",SDN,42027,individual,Mexico
"RODRIGUEZ ALMEIDA, Cinthia Adriana",SDN,42028,individual,Mexico
"MACIAS TREVIZO, Ernesto Alonso",SDN,42029,individual,Mexico
USM GOLD LIMITED LIABILITY COMPANY,SDN,42030,,Russia
LIMITED LIABILITY COMPANY USM TELECOM,SDN,42031,,Russia
DIGITAL INVEST LIMITED LIABILITY COMPANY,SDN,42032,,Russia
AZU INTERNATIONAL BILGI TEKNOLOJILERI VE DIS TICARET LIMITED SIRKETI,SDN,42033,,Turkey
INTERNATIONAL DIGITAL TECHNOLOGY CENTRE LIMITED LIABILITY COMPANY,SDN,42034,,Russia
AF TELECOM HOLDING LIMITED LIABILITY COMPANY,SDN,42035,,Russia
ONEFACTOR LIMITED LIABILITY COMPANY,SDN,42036,,Russia
NEXIGN JOINT STOCK COMPANY,SDN,42037,,Russia
"BODEAU, Gary",SDN,42038,individual,Haiti
USM URBAN MINING LIMITED LIABILITY COMPANY,SDN,42056,,Russia
"VASSILIADES, Christodoulos Georgiou",SDN,42057,individual,Cyprus
"KAMPERI, Kyriaki Demetriou",SDN,42058,individual,United Kingdom
CHRISTODOULOS G. VASSILIADES & CO. LLC,SDN,42059,,Cyprus
VASSILIADES & CO UK LIMITED,SDN,42060,,United Kingdom
VASSILIADES & CO. MALTA LIMITED,SDN,42061,,Malta
IONICS NOMINEES LIMITED,SDN,42062,,Cyprus
LEDRA NOMINEES LIMITED,SDN,42063,,Cyprus
LEDRA TRUSTEES LIMITED,SDN,42064,,Cyprus
LEDRA TRUSTEE SERVICES LIMITED,SDN,42065,,Cyprus
"VASSILIADES, Anna Maria",SDN,42066,individual,United Kingdom
"VASSILIADES, Giorgos",SDN,42067,individual,United Kingdom
JSC NAUCHNO ISSLEDOVATELSKY I KONSTRUKTORSKY INSTITUT MONTAZHNOY TECHNOLOGY ATOMSTROY,SDN,42068,,Russia
RUSATOM OVERSEAS JOINT STOCK COMPANY,SDN,42069,,Russia
KOVROV MECHANICAL PLANT PJSC,SDN,42070,,Russia
FEDERAL SCIENTIFIC AND PRODUCTION CENTER MV PROTSENKO START PRODUCTION ASSOCIATION JSC,SDN,42071,,Russia
PATRIOT PRIVATE MILITARY COMPANY,SDN,42072,,Russia
"KHUSNULLIN, Marat Shakirzyanovich",SDN,42073,individual,Russia
"PAKERMANOV, Evgeny Markovich",SDN,42074,individual,Russia
CHINA HEAD AEROSPACE TECHNOLOGY COMPANY,SDN,42075,,China
U-TERRA LLC,SDN,42076,,Russia
ZINCUM LLC,SDN,42077,,Russia
METALLOINVEST TRADING AG,SDN,42078,,Switzerland
HAMRIYAH STEEL FREE ZONE COMPANY,SDN,42079,,United Arab Emirates
AKKERMANN CEMENT CA LIMITED LIABILITY COMPANY,SDN,42080,,Uzbekistan
CITY DEVELOPMENT LIMITED LIABILITY COMPANY,SDN,42081,,Russia
AKHANGARANCEMENT JOINT STOCK COMPANY,SDN,42082,,Uzbekistan
LIMITED LIABILITY COMPANY FORUM,SDN,42083,,Russia
LIMITED LIABILITY COMPANY LAND TECHNOLOGIES,SDN,42084,,Russia
LIMITED LIABILITY COMPANY NOVOGORSK REAL ESTATE,SDN,42085,,Russia
MEGAFON PAO,SDN,42086,,Russia
JOINT STOCK COMPANY VLADIMIR PRODUCTION AMALGAMATION TOCHMASH,SDN,42087,,Russia
HOLDINGOVAYA KOMPANIYA METALLOINVEST AO,SDN,42096,,Russia
MANAGEMENT COMPANY METALLOINVEST LLC,SDN,42097,,Russia
MIKHAILOVSKIY GORNO OBOGATITELNIY KOMBINAT JOINT STOCK COMPANY,SDN,42098,,Russia
USM METALLOINVEST LIMITED LIABILITY COMPANY,SDN,42136,,Russia
BALTIYSK,SDN,42137,vessel,
AVRORA ALTAIR,SDN,42138,vessel,
AKKERMAN CEMENT OOO,SDN,42139,,Russia
AVRORA REGUL,SDN,42140,vessel,
OSKOL ELECTROMETALLURGICAL PLANT AO,SDN,42156,,Russia
"AHMAD, Firas Nazem",SDN,42157,individual,South Africa
"AHMAD, Hind Nazem",SDN,42159,individual,France
"BAKER, Rami Yaacoub",SDN,42160,individual,Lebanon
"DITRIKH, Yevgeniy Ivanovich",SDN,42161,individual,Russia
"BAKER, Rima Yaacoub",SDN,42162,individual,Lebanon
"HIJAZI, Mohamad Hussein",SDN,42176,individual,United Arab Emirates
"ISMAIL, Mohamad Hassan",SDN,42177,individual,Bulgaria
ARTVIN MARITIME AND TRADE LIMITED COMPANY,SDN,42178,,Turkey
SALDA MANAGEMENT MARITIME AND TRADE LIMITED COMPANY,SDN,42179,,Turkey
AVRORA SIRIUS,SDN,42180,vessel,
NAVIS 6,SDN,42181,vessel,
PETROTRANS 5902,SDN,42182,vessel,
VLADIMIR LATYSHEV,SDN,42183,vessel,
LIMITED LIABILITY COMPANY NOVELCO,SDN,42184,,Russia
VICTOR ANDRYUKHIN,SDN,42185,vessel,
ALL RUSSIAN CHILDREN AND YOUTH MILITARY PATRIOTIC PUBLIC MOVEMENT YOUTH ARMY,SDN,42186,,Russia
LEONID PESTRIKOV,SDN,42187,vessel,
"GRIGORIEV, Grigoriy Igorevich",SDN,42188,individual,Russia
NIKOLAI LEONOV,SDN,42189,vessel,
ALPHA HELIOS,SDN,42190,vessel,
STATE BUDGETARY EDUCATIONAL INSTITUTION OF ADDITIONAL EDUCATION OF THE REPUBLIC OF CRIMEA CRIMEA PATRIOT CENTER,SDN,42191,,Ukraine
ALPHA HERMES,SDN,42192,vessel,
"MOSSALEM, Ali",SDN,42193,individual,Lebanon
VYACHESLAV ARSHINOV,SDN,42195,vessel,
"BASHKIROV, Aleksei Vladimirovich",SDN,42196,individual,Cyprus
"NAGARAJAN, Sundar",SDN,42197,individual,United Kingdom
GENNADY EGOROV,SDN,42198,vessel,
ALEXANDR DEEV,SDN,42199,vessel,
LIMITED LIABILITY COMPANY NOVELCO GLOBAL FORWARDING,SDN,42200,,Russia
WCP MANAGEMENT COMPANY LTD,SDN,42201,,United Arab Emirates
NIKOLAY ANISHCHENKOV,SDN,42202,vessel,
LIMITED LIABILITY COMPANY NDN,SDN,42203,,Russia
LIMITED LIABILITY COMPANY TRANSLINEINVEST,SDN,42204,,Russia
"OSSEIRAN, Ali",SDN,42205,individual,United Arab Emirates
SMART TRADING TRANSPORTATION INDUSTRY AND TRADE LIMITED COMPANY,SDN,42206,,Turkey
HEADEY INVESTMENTS LIMITED,SDN,42207,,Cyprus
ALARA,SDN,42208,vessel,
WALDAU INVESTMENTS LIMITED,SDN,42209,,Cyprus
IPSALA,SDN,42210,vessel,
ALAYNE INVESTMENTS LIMITED,SDN,42211,,Cyprus
"FRANCISCO, Maricel Factura",SDN,42212,individual,United Arab Emirates
IRONHILL HOLDINGS LIMITED,SDN,42213,,Cyprus
ULA,SDN,42214,vessel,
MASTERSKILL INVESTMENTS LIMITED,SDN,42215,,Cyprus
"SAAD, Fadi Abbas",SDN,42216,individual,Lebanon
G AND S DIAMOND FZE,SDN,42217,,United Arab Emirates
IDIAMS DMCC,SDN,42236,,United Arab Emirates
"WEHBE, Mohamad",SDN,42237,individual,South Africa
OXFOCENTO PROPRIETARY LTD,SDN,42238,,South Africa
